,index,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,0,1,2
10055,325238,325239,1,26,1,15.0,1,0,36286.0,152.0,126,0,0,1,0
10056,124376,124377,0,21,1,30.0,1,0,28075.0,160.0,62,0,0,1,0
10057,260635,260636,0,50,1,28.0,0,1,2630.0,158.0,261,1,1,0,0
10058,19048,19049,0,37,1,8.0,0,0,42542.0,157.0,286,0,1,0,0
10059,21362,21363,0,30,1,18.0,0,1,2630.0,152.0,76,0,0,1,0
10060,81129,81130,0,23,1,41.0,1,0,32696.0,152.0,268,0,0,1,0
10061,171396,171397,0,24,1,20.0,0,0,2630.0,152.0,147,0,0,1,0
10062,157362,157363,0,41,1,32.0,1,0,2630.0,151.0,44,0,1,0,0
10063,196588,196589,0,21,1,46.0,1,0,32170.0,160.0,102,0,0,1,0
10064,216963,216964,0,32,1,33.0,0,1,2630.0,152.0,148,0,0,1,0
10065,336399,336400,0,23,1,15.0,1,0,2630.0,160.0,229,0,0,1,0
10066,121425,121426,1,31,1,33.0,1,0,44000.0,152.0,204,0,0,1,0
10067,254828,254829,1,59,0,28.0,0,1,53518.0,124.0,214,0,1,0,0
10068,33968,33969,1,79,1,32.0,1,0,30804.0,124.0,65,0,1,0,0
10069,321024,321025,1,27,1,41.0,1,0,30174.0,152.0,237,0,0,1,0
10070,97043,97044,0,24,1,30.0,1,0,24413.0,152.0,138,0,0,1,0
10071,178749,178750,0,57,1,50.0,1,0,30911.0,8.0,27,0,1,0,0
10072,212629,212630,1,57,1,46.0,0,1,30896.0,26.0,201,0,1,0,0
10073,297777,297778,0,25,1,8.0,1,0,28578.0,152.0,30,0,0,1,0
10074,71970,71971,1,60,1,23.0,0,1,31991.0,26.0,134,0,1,0,0
10075,69050,69051,1,49,1,28.0,0,1,2630.0,124.0,54,0,1,0,0
10076,256619,256620,1,57,1,28.0,0,1,38200.0,124.0,289,1,1,0,0
10077,287735,287736,1,39,1,27.0,0,1,2630.0,124.0,256,0,1,0,0
10078,355983,355984,1,29,1,4.0,1,0,2630.0,152.0,271,0,0,1,0
10079,134506,134507,1,44,1,28.0,0,1,64124.0,124.0,74,0,1,0,0
10080,47427,47428,1,21,1,36.0,1,0,34771.0,152.0,189,0,0,1,0
10081,224623,224624,1,36,1,35.0,1,0,22490.0,152.0,145,0,1,0,0
10082,35509,35510,1,39,1,28.0,0,1,66555.0,26.0,84,0,1,0,0
10083,359314,359315,0,25,1,8.0,1,0,44323.0,152.0,39,0,0,1,0
10084,176272,176273,0,22,1,41.0,1,0,28098.0,152.0,232,0,0,1,0
10085,318451,318452,1,22,1,46.0,1,0,27363.0,152.0,287,0,0,1,0
10086,106880,106881,1,23,1,10.0,1,0,33182.0,151.0,191,0,0,1,0
10087,344442,344443,0,23,1,10.0,1,0,20974.0,152.0,269,0,0,1,0
10088,7542,7543,1,25,1,50.0,1,0,26823.0,152.0,71,0,0,1,0
10089,96357,96358,0,43,1,28.0,0,1,33783.0,124.0,135,0,0,0,1
10090,151681,151682,1,44,1,8.0,0,1,32300.0,124.0,50,0,1,0,0
10091,68365,68366,0,73,1,28.0,0,1,37925.0,124.0,89,0,1,0,0
10092,361640,361641,0,23,1,37.0,1,0,2630.0,152.0,178,0,0,1,0
10093,313587,313588,1,55,1,28.0,0,1,53519.0,26.0,263,1,0,0,1
10094,122814,122815,1,65,1,28.0,0,1,40746.0,26.0,253,0,0,0,1
10095,44054,44055,0,26,1,11.0,1,0,38743.0,152.0,134,0,0,1,0
10096,211283,211284,1,40,1,8.0,0,1,38964.0,124.0,186,1,1,0,0
10097,233960,233961,0,25,1,3.0,0,1,2630.0,160.0,19,0,0,1,0
10098,218456,218457,0,32,1,11.0,1,0,27646.0,152.0,29,0,0,1,0
10099,20515,20516,0,46,1,1.0,0,1,2630.0,26.0,27,1,1,0,0
10100,51970,51971,0,21,1,2.0,1,0,38873.0,160.0,215,0,0,1,0
10101,371109,371110,0,40,1,41.0,0,1,48093.0,26.0,110,0,1,0,0
10102,372951,372952,0,43,1,28.0,0,1,34893.0,26.0,280,0,1,0,0
10103,100473,100474,0,26,1,29.0,1,0,34137.0,151.0,50,0,0,1,0
10104,40218,40219,1,26,1,30.0,1,0,27518.0,152.0,27,0,0,1,0
10105,300239,300240,0,25,1,10.0,1,0,2630.0,152.0,29,0,0,1,0
10106,41197,41198,1,55,1,7.0,0,1,37318.0,124.0,180,0,1,0,0
10107,254811,254812,1,25,1,41.0,1,0,23288.0,152.0,77,0,0,1,0
10108,376882,376883,0,33,1,30.0,1,0,34808.0,152.0,55,0,0,1,0
10109,336602,336603,1,67,1,15.0,1,0,47002.0,26.0,199,0,1,0,0
10110,207429,207430,0,23,1,29.0,1,0,38487.0,152.0,110,0,0,1,0
10111,191145,191146,1,32,1,36.0,0,1,30292.0,160.0,29,0,0,1,0
10112,16268,16269,0,30,1,8.0,0,1,35916.0,124.0,208,1,0,1,0
10113,62635,62636,0,25,1,29.0,1,0,33350.0,152.0,10,0,0,1,0
10114,186367,186368,0,27,1,35.0,1,0,24429.0,152.0,102,0,0,1,0
10115,112354,112355,0,22,1,33.0,1,0,32112.0,152.0,143,0,0,1,0
10116,167981,167982,1,28,1,46.0,1,0,37265.0,152.0,76,0,0,1,0
10117,223727,223728,1,39,1,33.0,0,1,2630.0,124.0,141,0,1,0,0
10118,274537,274538,1,43,1,29.0,0,1,53145.0,156.0,222,0,1,0,0
10119,360106,360107,1,51,1,8.0,1,0,31285.0,124.0,247,0,1,0,0
10120,179723,179724,1,43,1,45.0,1,0,21287.0,124.0,134,0,1,0,0
10121,129232,129233,0,21,1,35.0,1,0,2630.0,152.0,193,0,0,1,0
10122,115415,115416,1,68,1,28.0,0,1,61674.0,26.0,186,0,1,0,0
10123,133985,133986,1,35,1,6.0,0,1,2630.0,157.0,150,1,1,0,0
10124,365757,365758,1,33,1,29.0,1,0,29583.0,152.0,287,0,0,1,0
10125,251612,251613,0,28,1,18.0,1,0,26218.0,152.0,274,0,0,1,0
10126,295250,295251,0,20,1,46.0,0,1,41751.0,160.0,163,0,0,1,0
10127,116475,116476,0,69,1,14.0,1,0,33196.0,124.0,59,0,1,0,0
10128,115594,115595,1,30,1,30.0,1,0,28078.0,152.0,124,0,0,1,0
10129,196454,196455,1,39,1,15.0,0,1,27474.0,160.0,250,0,1,0,0
10130,299135,299136,1,20,1,12.0,0,1,32450.0,160.0,107,0,0,1,0
10131,117853,117854,0,33,1,45.0,0,1,37578.0,124.0,40,1,0,0,1
10132,260459,260460,1,41,1,28.0,0,1,35500.0,14.0,299,0,1,0,0
10133,186712,186713,1,27,1,33.0,1,0,35616.0,152.0,10,0,0,1,0
10134,166574,166575,1,34,1,12.0,0,1,26681.0,124.0,45,0,0,0,1
10135,141780,141781,1,41,1,28.0,0,1,36459.0,24.0,159,0,1,0,0
10136,282919,282920,0,36,1,33.0,0,1,34660.0,124.0,211,1,1,0,0
10137,299122,299123,0,22,1,15.0,0,1,22646.0,152.0,68,0,0,1,0
10138,164269,164270,1,49,1,46.0,0,1,28671.0,26.0,281,0,0,0,1
10139,240503,240504,0,31,1,28.0,0,1,46737.0,26.0,112,1,1,0,0
10140,240695,240696,1,47,1,9.0,1,0,25442.0,26.0,59,0,1,0,0
10141,307028,307029,1,44,1,16.0,1,0,25097.0,26.0,157,0,1,0,0
10142,284202,284203,1,31,1,29.0,1,0,29828.0,152.0,34,0,0,1,0
10143,256436,256437,0,30,1,15.0,0,0,30724.0,152.0,124,0,0,1,0
10144,13711,13712,0,22,1,29.0,0,1,36546.0,152.0,85,0,0,1,0
10145,48205,48206,1,45,1,33.0,0,1,39922.0,124.0,190,0,1,0,0
10146,257692,257693,1,31,1,30.0,1,0,25357.0,152.0,90,0,0,1,0
10147,364152,364153,1,27,1,50.0,0,1,37172.0,152.0,283,0,0,1,0
10148,11814,11815,1,25,1,17.0,1,0,42673.0,152.0,94,0,0,1,0
10149,300405,300406,1,26,1,22.0,0,1,27489.0,152.0,63,0,0,1,0
10150,125203,125204,0,27,1,29.0,1,0,2630.0,152.0,275,0,0,1,0
10151,206879,206880,0,25,1,29.0,1,0,27669.0,152.0,77,0,0,1,0
10152,112772,112773,0,48,1,46.0,0,1,32225.0,11.0,157,0,1,0,0
10153,208851,208852,1,46,1,28.0,0,1,46759.0,124.0,39,0,1,0,0
10154,41803,41804,1,29,1,27.0,0,0,2630.0,160.0,134,0,0,1,0
10155,301505,301506,1,50,1,28.0,1,0,25375.0,26.0,203,0,1,0,0
10156,12188,12189,1,73,1,28.0,1,0,36480.0,26.0,269,0,1,0,0
10157,269220,269221,1,43,1,28.0,0,1,26755.0,26.0,74,0,1,0,0
10158,17437,17438,1,37,1,26.0,1,0,33292.0,154.0,225,0,1,0,0
10159,42734,42735,0,56,1,8.0,0,1,2630.0,26.0,107,1,1,0,0
10160,302340,302341,0,72,1,28.0,0,0,50500.0,26.0,250,0,1,0,0
10161,145316,145317,1,56,1,46.0,1,0,2630.0,11.0,122,0,1,0,0
10162,4537,4538,1,45,1,8.0,0,1,48317.0,7.0,298,1,1,0,0
10163,311545,311546,1,42,1,28.0,0,1,35588.0,26.0,240,0,1,0,0
10164,50816,50817,0,29,1,41.0,0,1,27510.0,152.0,272,0,0,1,0
10165,198679,198680,0,46,1,28.0,0,1,39573.0,13.0,186,0,1,0,0
10166,43996,43997,0,22,1,50.0,0,1,36122.0,152.0,189,0,0,1,0
10167,187663,187664,1,23,1,15.0,0,1,43634.0,152.0,140,0,0,1,0
10168,370123,370124,1,39,1,28.0,0,1,35939.0,124.0,33,0,1,0,0
10169,35864,35865,1,62,1,28.0,1,0,31211.0,152.0,60,0,1,0,0
10170,164273,164274,1,41,1,28.0,0,1,56153.0,124.0,264,0,1,0,0
10171,103590,103591,1,60,1,28.0,0,0,51766.0,13.0,87,0,1,0,0
10172,83729,83730,1,39,1,48.0,0,1,2630.0,124.0,277,0,1,0,0
10173,182286,182287,1,49,1,29.0,0,0,34647.0,26.0,154,0,1,0,0
10174,348420,348421,1,35,1,3.0,0,1,2630.0,156.0,81,0,1,0,0
10175,80814,80815,1,54,1,28.0,0,1,52643.0,124.0,180,1,1,0,0
10176,59888,59889,0,34,1,28.0,0,1,38251.0,155.0,157,1,1,0,0
10177,295392,295393,0,40,1,46.0,0,1,29868.0,124.0,236,1,1,0,0
10178,127300,127301,0,26,1,28.0,1,0,184270.0,152.0,183,0,0,1,0
10179,210395,210396,1,27,1,39.0,0,1,27222.0,152.0,69,0,0,1,0
10180,180666,180667,0,23,1,24.0,0,1,29234.0,160.0,190,0,0,1,0
10181,211272,211273,1,40,1,11.0,0,1,28585.0,124.0,218,0,1,0,0
10182,148652,148653,0,22,1,28.0,1,0,2630.0,152.0,215,0,0,1,0
10183,102285,102286,0,57,1,38.0,0,1,44056.0,157.0,276,1,1,0,0
10184,8368,8369,0,69,1,15.0,0,1,53722.0,14.0,268,0,1,0,0
10185,328069,328070,1,48,1,3.0,0,1,2630.0,26.0,259,0,1,0,0
10186,84228,84229,1,27,1,41.0,1,0,31340.0,152.0,292,0,0,1,0
10187,276152,276153,1,24,1,41.0,1,0,16735.0,152.0,51,0,0,1,0
10188,204511,204512,0,51,1,41.0,0,1,32123.0,124.0,46,0,1,0,0
10189,148533,148534,1,22,1,8.0,1,0,32908.0,152.0,100,0,0,1,0
10190,327707,327708,1,26,1,2.0,1,0,2630.0,160.0,45,0,0,1,0
10191,337492,337493,0,27,1,35.0,0,1,32751.0,152.0,248,0,0,1,0
10192,111593,111594,0,51,1,28.0,1,0,49708.0,122.0,95,0,1,0,0
10193,338187,338188,1,38,1,28.0,0,1,39782.0,124.0,73,0,1,0,0
10194,368855,368856,0,29,1,21.0,0,1,2630.0,156.0,124,0,0,1,0
10195,153394,153395,0,46,1,28.0,0,1,24026.0,124.0,92,1,1,0,0
10196,18300,18301,1,25,1,35.0,1,0,38254.0,152.0,214,0,0,1,0
10197,128413,128414,1,70,1,8.0,0,1,38130.0,7.0,22,0,1,0,0
10198,44730,44731,0,54,1,8.0,0,1,33392.0,26.0,149,0,1,0,0
10199,106560,106561,1,39,1,28.0,0,1,44792.0,124.0,85,1,1,0,0
10200,227282,227283,1,23,1,8.0,1,0,55464.0,26.0,128,0,0,1,0
10201,258598,258599,0,35,1,30.0,0,0,32180.0,124.0,45,0,1,0,0
10202,121158,121159,0,28,1,35.0,1,0,28798.0,152.0,29,0,0,1,0
10203,180297,180298,1,30,1,3.0,0,1,18231.0,124.0,120,1,0,1,0
10204,243327,243328,1,42,1,28.0,0,1,43434.0,122.0,289,0,1,0,0
10205,368522,368523,0,23,1,7.0,1,0,2630.0,26.0,57,0,0,1,0
10206,93242,93243,0,24,1,4.0,1,0,25888.0,152.0,212,0,0,1,0
10207,68028,68029,1,56,1,28.0,0,1,30875.0,26.0,129,0,1,0,0
10208,96039,96040,1,21,1,33.0,0,0,21965.0,154.0,175,1,1,0,0
10209,314037,314038,0,49,1,22.0,1,0,30935.0,124.0,205,0,1,0,0
10210,235037,235038,0,24,1,36.0,1,0,42399.0,152.0,218,0,0,1,0
10211,318348,318349,0,25,1,28.0,1,0,31656.0,152.0,252,0,0,1,0
10212,233179,233180,0,42,1,29.0,0,1,23907.0,26.0,35,0,1,0,0
10213,158465,158466,1,33,1,28.0,0,1,35908.0,124.0,130,1,0,1,0
10214,340142,340143,0,24,1,33.0,1,0,36688.0,152.0,187,0,0,1,0
10215,337308,337309,0,42,1,28.0,1,1,39297.0,124.0,99,0,1,0,0
10216,216175,216176,1,25,1,28.0,1,0,37193.0,152.0,30,0,0,1,0
10217,192781,192782,1,21,1,11.0,1,0,29265.0,152.0,153,0,0,1,0
10218,140370,140371,0,34,1,41.0,0,1,29832.0,156.0,56,1,1,0,0
10219,14923,14924,1,39,1,46.0,1,0,30020.0,119.0,228,0,1,0,0
10220,37710,37711,1,22,1,8.0,1,0,38212.0,152.0,264,0,0,1,0
10221,231574,231575,0,40,1,46.0,1,0,59933.0,154.0,193,0,1,0,0
10222,163992,163993,0,29,1,8.0,1,0,37673.0,26.0,26,0,0,1,0
10223,375250,375251,0,22,1,47.0,0,1,29077.0,152.0,246,0,0,1,0
10224,134165,134166,0,25,1,28.0,1,0,29499.0,152.0,137,0,0,1,0
10225,139616,139617,1,26,1,46.0,1,0,25279.0,124.0,43,0,1,0,0
10226,54157,54158,1,45,1,28.0,0,1,45173.0,26.0,51,0,1,0,0
10227,180459,180460,1,58,1,47.0,1,0,40291.0,124.0,20,0,1,0,0
10228,290393,290394,0,53,1,37.0,0,1,30384.0,124.0,270,0,0,0,1
10229,327311,327312,0,23,1,10.0,0,1,2630.0,152.0,43,0,0,1,0
10230,251659,251660,1,49,1,28.0,0,1,39035.0,26.0,63,1,1,0,0
10231,381023,381024,1,24,1,10.0,0,1,29297.0,152.0,38,0,0,1,0
10232,101647,101648,0,23,1,30.0,1,0,34284.0,152.0,99,0,0,1,0
10233,324704,324705,1,23,1,15.0,1,0,41008.0,152.0,28,0,0,1,0
10234,66955,66956,1,24,1,41.0,1,0,29966.0,152.0,167,0,0,1,0
10235,104702,104703,0,41,1,47.0,0,1,2630.0,158.0,198,0,1,0,0
10236,313331,313332,1,37,1,35.0,1,0,29698.0,152.0,260,0,1,0,0
10237,152138,152139,1,63,1,28.0,0,1,104153.0,124.0,242,1,1,0,0
10238,128358,128359,1,35,1,3.0,0,1,20812.0,156.0,96,0,1,0,0
10239,19102,19103,0,20,1,8.0,1,0,69318.0,160.0,173,0,0,1,0
10240,266904,266905,1,24,1,45.0,1,0,2630.0,152.0,33,0,0,1,0
10241,310070,310071,1,77,1,18.0,0,1,35451.0,124.0,243,0,1,0,0
10242,322607,322608,1,54,1,28.0,0,1,50108.0,26.0,21,0,1,0,0
10243,194619,194620,1,40,1,18.0,0,1,28553.0,152.0,249,0,1,0,0
10244,235583,235584,1,23,1,25.0,1,0,2630.0,26.0,189,0,0,1,0
10245,49771,49772,1,39,1,28.0,1,0,49105.0,124.0,39,0,1,0,0
10246,329580,329581,0,23,1,37.0,0,1,29641.0,151.0,116,0,0,1,0
10247,267873,267874,0,38,1,11.0,1,0,48484.0,152.0,246,0,1,0,0
10248,229710,229711,0,22,1,6.0,1,0,32469.0,152.0,218,0,0,1,0
10249,47595,47596,1,40,1,15.0,1,0,2630.0,31.0,157,0,1,0,0
10250,198712,198713,0,21,1,36.0,0,1,31978.0,160.0,69,0,0,1,0
10251,356713,356714,1,65,1,50.0,0,1,43787.0,25.0,48,0,1,0,0
10252,123552,123553,0,41,1,29.0,0,0,2630.0,157.0,94,0,1,0,0
10253,309747,309748,1,69,1,8.0,1,0,41940.0,124.0,32,0,1,0,0
10254,274236,274237,0,33,1,46.0,0,1,47534.0,124.0,202,1,0,1,0
10255,325557,325558,0,23,1,30.0,1,0,26427.0,152.0,70,0,0,1,0
10256,244443,244444,0,28,1,8.0,1,0,46252.0,152.0,164,0,0,1,0
10257,226791,226792,0,25,1,50.0,1,0,35693.0,152.0,17,0,0,1,0
10258,57864,57865,0,36,1,41.0,0,1,37542.0,12.0,55,0,1,0,0
10259,5118,5119,0,38,1,29.0,1,0,23489.0,152.0,176,0,1,0,0
10260,143463,143464,0,27,1,15.0,0,0,2630.0,152.0,221,0,0,1,0
10261,298340,298341,1,24,1,29.0,1,0,23536.0,152.0,39,0,0,1,0
10262,56019,56020,1,60,1,20.0,1,0,2630.0,156.0,272,0,1,0,0
10263,273878,273879,0,53,1,37.0,0,1,2630.0,156.0,113,0,1,0,0
10264,260669,260670,1,46,1,11.0,0,1,34257.0,26.0,93,1,1,0,0
10265,102032,102033,0,29,1,15.0,1,0,28115.0,152.0,121,0,0,1,0
10266,62815,62816,1,68,1,25.0,1,0,2630.0,30.0,289,0,1,0,0
10267,45541,45542,1,56,1,41.0,1,0,2630.0,26.0,87,0,1,0,0
10268,10788,10789,1,74,1,44.0,0,1,2630.0,124.0,96,0,1,0,0
10269,71194,71195,0,56,1,36.0,0,1,2630.0,156.0,117,0,0,0,1
10270,53359,53360,0,21,1,30.0,1,0,24943.0,160.0,78,0,0,1,0
10271,257154,257155,0,23,1,45.0,1,0,26775.0,152.0,94,0,0,1,0
10272,116457,116458,1,34,1,28.0,0,1,37829.0,156.0,68,1,1,0,0
10273,232169,232170,1,40,1,7.0,0,1,37838.0,26.0,185,0,1,0,0
10274,321539,321540,1,22,1,46.0,1,0,25132.0,152.0,131,0,0,1,0
10275,142482,142483,0,29,1,18.0,1,0,29479.0,152.0,256,0,0,1,0
10276,244579,244580,1,35,1,46.0,0,1,2630.0,26.0,283,0,1,0,0
10277,220279,220280,0,38,1,28.0,1,1,39782.0,124.0,167,0,1,0,0
10278,146865,146866,1,31,1,2.0,0,1,2630.0,157.0,48,0,0,1,0
10279,306100,306101,1,36,1,28.0,0,1,30877.0,124.0,165,0,1,0,0
10280,85614,85615,1,61,1,28.0,1,0,40177.0,122.0,171,0,1,0,0
10281,42067,42068,0,23,1,8.0,1,0,44224.0,152.0,299,0,0,1,0
10282,279043,279044,1,69,1,28.0,1,0,38174.0,152.0,153,0,1,0,0
10283,171483,171484,0,47,1,27.0,1,0,58918.0,120.0,183,0,1,0,0
10284,319320,319321,1,32,1,26.0,0,1,36335.0,124.0,218,0,1,0,0
10285,356406,356407,0,67,1,28.0,0,1,28318.0,26.0,146,0,1,0,0
10286,136698,136699,1,39,1,28.0,0,1,69266.0,124.0,64,0,1,0,0
10287,49972,49973,1,23,1,37.0,0,1,31559.0,152.0,179,0,0,1,0
10288,137862,137863,1,43,1,28.0,1,0,29243.0,124.0,88,0,1,0,0
10289,78818,78819,0,26,1,35.0,1,0,45109.0,152.0,63,0,0,1,0
10290,89768,89769,1,76,1,28.0,1,0,44001.0,124.0,138,0,1,0,0
10291,132223,132224,0,21,1,5.0,0,1,33730.0,152.0,208,0,0,1,0
10292,10805,10806,0,25,1,24.0,1,0,27458.0,152.0,69,0,0,1,0
10293,138951,138952,1,56,1,38.0,0,1,34212.0,124.0,119,0,1,0,0
10294,183829,183830,1,22,1,50.0,1,0,48275.0,152.0,197,0,0,1,0
10295,141145,141146,1,55,1,8.0,1,0,27772.0,124.0,279,0,1,0,0
10296,35276,35277,0,47,1,28.0,0,1,44239.0,26.0,148,1,1,0,0
10297,375484,375485,0,24,1,37.0,1,0,26659.0,152.0,42,0,0,1,0
10298,182855,182856,1,23,1,46.0,1,0,28825.0,152.0,21,0,0,1,0
10299,151868,151869,1,39,1,19.0,0,1,37459.0,124.0,293,1,1,0,0
10300,54479,54480,0,32,1,41.0,0,1,101331.0,152.0,64,0,0,1,0
10301,105948,105949,0,80,1,50.0,0,1,51182.0,8.0,154,0,1,0,0
10302,155601,155602,1,44,1,41.0,0,1,37382.0,124.0,208,1,1,0,0
10303,118891,118892,0,20,1,24.0,1,0,29303.0,160.0,42,0,0,1,0
10304,117866,117867,1,49,1,9.0,1,0,37462.0,124.0,23,0,1,0,0
10305,136430,136431,0,55,1,28.0,0,1,33917.0,26.0,52,1,1,0,0
10306,194264,194265,1,58,1,28.0,0,1,33425.0,26.0,282,0,1,0,0
10307,14696,14697,1,23,1,30.0,1,0,26538.0,160.0,290,0,0,1,0
10308,380681,380682,1,23,1,29.0,1,0,27492.0,152.0,148,0,0,1,0
10309,335985,335986,1,25,1,8.0,0,1,35635.0,151.0,105,0,0,1,0
10310,312302,312303,1,34,1,28.0,0,1,39330.0,124.0,232,1,1,0,0
10311,346160,346161,1,43,1,28.0,0,1,37492.0,124.0,213,0,1,0,0
10312,143593,143594,1,28,1,28.0,1,0,36343.0,152.0,294,0,0,1,0
10313,63613,63614,0,25,1,27.0,0,1,28502.0,152.0,132,0,0,1,0
10314,213507,213508,0,22,1,27.0,0,1,27370.0,152.0,125,0,0,1,0
10315,333029,333030,1,60,1,28.0,0,1,36280.0,122.0,251,0,1,0,0
10316,62894,62895,1,25,1,39.0,1,1,31039.0,152.0,187,0,0,1,0
10317,204200,204201,0,21,1,30.0,1,0,33045.0,160.0,288,0,0,1,0
10318,138185,138186,1,51,1,48.0,0,1,2630.0,26.0,102,0,1,0,0
10319,10265,10266,1,53,1,8.0,1,0,44246.0,7.0,200,0,1,0,0
10320,60300,60301,0,21,1,13.0,1,0,42896.0,160.0,165,0,0,1,0
10321,87111,87112,0,32,1,46.0,0,1,26892.0,26.0,103,0,0,1,0
10322,226240,226241,0,29,1,13.0,1,0,36625.0,152.0,144,0,0,1,0
10323,364884,364885,0,24,1,45.0,0,1,27098.0,152.0,67,0,0,1,0
10324,251400,251401,0,22,1,43.0,1,0,39369.0,152.0,263,0,0,1,0
10325,292899,292900,0,46,1,47.0,0,1,37650.0,26.0,154,1,1,0,0
10326,3056,3057,0,69,1,45.0,1,0,23052.0,124.0,60,0,1,0,0
10327,301677,301678,0,54,1,28.0,1,0,55390.0,24.0,39,0,1,0,0
10328,93711,93712,0,23,1,15.0,1,0,39724.0,152.0,155,0,0,1,0
10329,318687,318688,1,42,1,26.0,1,0,24634.0,152.0,263,0,1,0,0
10330,227299,227300,0,28,1,21.0,0,0,26261.0,152.0,224,0,0,1,0
10331,363175,363176,1,36,1,9.0,0,1,2630.0,156.0,69,0,1,0,0
10332,211048,211049,0,22,1,47.0,0,1,29729.0,152.0,87,0,0,1,0
10333,59556,59557,1,24,1,15.0,0,1,2630.0,152.0,62,0,0,1,0
10334,22761,22762,1,60,1,36.0,0,1,36761.0,124.0,103,0,1,0,0
10335,172687,172688,1,44,1,39.0,0,1,31875.0,124.0,29,0,1,0,0
10336,197951,197952,1,47,1,28.0,0,0,29708.0,124.0,295,0,1,0,0
10337,104595,104596,1,67,1,8.0,1,0,2630.0,30.0,153,0,1,0,0
10338,259450,259451,1,56,1,41.0,0,1,35289.0,26.0,11,1,0,0,1
10339,88390,88391,1,49,1,36.0,1,0,2630.0,124.0,290,0,1,0,0
10340,9009,9010,1,23,1,46.0,0,1,24050.0,160.0,162,0,0,1,0
10341,273046,273047,1,28,1,3.0,1,0,2630.0,124.0,295,0,1,0,0
10342,276503,276504,0,45,1,50.0,1,0,33193.0,8.0,154,0,1,0,0
10343,257861,257862,0,48,1,12.0,0,1,28785.0,163.0,290,1,1,0,0
10344,68027,68028,1,38,1,11.0,0,1,2630.0,124.0,262,1,1,0,0
10345,54092,54093,1,25,1,26.0,1,0,32711.0,26.0,261,0,0,1,0
10346,61942,61943,0,26,1,13.0,0,1,28404.0,152.0,54,0,0,1,0
10347,326260,326261,1,21,1,7.0,1,0,44347.0,160.0,299,0,0,1,0
10348,39668,39669,0,24,1,9.0,0,1,22532.0,152.0,47,0,0,1,0
10349,158985,158986,0,60,1,28.0,0,1,2630.0,124.0,44,0,1,0,0
10350,270972,270973,1,52,1,28.0,0,1,46136.0,26.0,81,0,1,0,0
10351,317077,317078,0,39,1,14.0,0,1,2630.0,124.0,101,1,1,0,0
10352,142714,142715,0,42,1,28.0,0,1,38347.0,124.0,199,0,1,0,0
10353,136899,136900,0,40,1,28.0,0,0,27915.0,26.0,187,0,1,0,0
10354,64933,64934,1,25,1,47.0,0,1,31867.0,152.0,129,0,0,1,0
10355,158865,158866,1,34,1,3.0,0,1,23015.0,124.0,205,1,1,0,0
10356,215516,215517,1,58,1,46.0,0,1,40761.0,26.0,239,0,1,0,0
10357,42967,42968,1,74,1,28.0,0,1,58575.0,26.0,12,0,1,0,0
10358,265376,265377,1,22,1,49.0,0,1,31908.0,152.0,257,0,0,1,0
10359,171115,171116,1,72,1,28.0,0,0,51069.0,26.0,53,0,1,0,0
10360,349338,349339,1,51,1,28.0,0,1,44672.0,124.0,47,0,0,0,1
10361,96155,96156,1,25,1,14.0,1,0,29367.0,152.0,259,0,0,1,0
10362,363845,363846,1,67,1,41.0,1,0,40393.0,26.0,250,0,1,0,0
10363,197673,197674,0,22,1,28.0,0,1,47791.0,152.0,105,0,0,1,0
10364,289212,289213,1,43,1,50.0,0,1,22318.0,26.0,224,1,1,0,0
10365,145714,145715,1,41,1,28.0,0,1,35705.0,163.0,223,0,1,0,0
10366,88747,88748,1,34,1,28.0,1,0,34554.0,152.0,160,0,1,0,0
10367,320913,320914,1,45,1,41.0,0,1,32124.0,26.0,11,1,1,0,0
10368,27049,27050,0,52,1,28.0,0,1,52021.0,26.0,221,0,1,0,0
10369,76121,76122,1,47,1,28.0,1,0,2630.0,124.0,50,0,1,0,0
10370,3046,3047,1,31,1,21.0,0,1,27005.0,152.0,108,1,0,1,0
10371,275999,276000,0,25,1,19.0,1,0,22278.0,152.0,283,0,0,1,0
10372,46902,46903,0,25,1,35.0,1,0,2630.0,152.0,172,0,0,1,0
10373,261156,261157,0,60,1,38.0,0,1,43503.0,26.0,89,0,1,0,0
10374,83956,83957,0,62,1,28.0,1,0,51905.0,124.0,282,0,1,0,0
10375,294155,294156,0,31,1,28.0,0,0,27488.0,154.0,181,0,0,1,0
10376,372099,372100,1,46,1,2.0,0,1,28792.0,124.0,285,0,1,0,0
10377,343044,343045,1,46,1,28.0,0,1,38267.0,26.0,169,0,1,0,0
10378,25657,25658,0,34,1,10.0,1,0,24796.0,152.0,26,0,1,0,0
10379,142103,142104,0,51,1,29.0,1,0,33650.0,7.0,83,0,1,0,0
10380,260685,260686,0,20,1,30.0,0,1,2630.0,157.0,64,0,1,0,0
10381,22489,22490,1,33,1,47.0,1,1,32261.0,26.0,78,0,0,1,0
10382,108368,108369,0,24,1,10.0,1,0,23248.0,152.0,220,0,0,1,0
10383,91694,91695,1,64,1,28.0,0,0,46152.0,26.0,103,0,1,0,0
10384,304187,304188,0,66,1,8.0,0,1,47377.0,7.0,111,0,1,0,0
10385,335305,335306,0,57,1,29.0,1,0,35549.0,26.0,21,0,1,0,0
