,enrollee_id,city_development_index,training_hours,target,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job
10044,24801,0.92,84,0.0,5.0,1.0,0.0,3.0,0.0,5.0,4.0,4.0,1.0,0.0
10045,29285,0.624,25,0.0,64.0,1.0,1.0,0.0,1.0,6.0,17.0,8.0,6.0,1.0
10046,7399,0.92,4,0.0,5.0,3.0,0.0,3.0,0.0,5.0,1.0,8.0,6.0,1.0
10047,13647,0.926,140,0.0,13.0,0.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,0.0
10048,17212,0.926,14,0.0,13.0,1.0,0.0,3.0,0.0,5.0,6.0,8.0,6.0,4.0
10049,30152,0.92,22,0.0,5.0,1.0,0.0,1.0,0.0,3.0,17.0,2.0,4.0,4.0
10050,2232,0.897,83,0.0,30.0,1.0,0.0,3.0,2.0,5.0,5.0,1.0,5.0,0.0
10051,28813,0.939,194,0.0,103.0,3.0,1.0,3.0,0.0,5.0,8.0,8.0,6.0,4.0
10052,19526,0.624,12,0.0,64.0,1.0,0.0,3.0,5.0,6.0,1.0,1.0,5.0,1.0
10053,7264,0.92,110,1.0,5.0,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,1.0
10054,31261,0.624,70,0.0,64.0,1.0,0.0,3.0,0.0,5.0,14.0,6.0,5.0,0.0
10055,14686,0.624,105,0.0,64.0,3.0,0.0,0.0,0.0,5.0,14.0,4.0,5.0,0.0
10056,29065,0.698,9,1.0,42.0,2.0,0.0,2.0,3.0,2.0,21.0,8.0,6.0,0.0
10057,20440,0.836,108,0.0,31.0,1.0,1.0,1.0,1.0,6.0,21.0,4.0,5.0,1.0
10058,10832,0.754,26,0.0,101.0,1.0,1.0,3.0,3.0,5.0,21.0,3.0,4.0,4.0
10059,19219,0.91,70,0.0,48.0,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0
10060,25732,0.91,52,0.0,48.0,1.0,0.0,3.0,0.0,5.0,8.0,8.0,5.0,1.0
10061,13091,0.92,55,0.0,49.0,1.0,1.0,1.0,0.0,4.0,16.0,3.0,4.0,2.0
10062,17922,0.738,55,1.0,21.0,1.0,0.0,0.0,0.0,5.0,13.0,1.0,5.0,0.0
10063,19479,0.926,27,0.0,13.0,3.0,1.0,2.0,5.0,6.0,21.0,8.0,6.0,1.0
10064,32238,0.843,162,0.0,47.0,1.0,1.0,0.0,4.0,6.0,18.0,8.0,6.0,0.0
10065,8104,0.8270000000000001,15,0.0,26.0,1.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,6.0
10066,27077,0.897,80,0.0,30.0,1.0,0.0,3.0,2.0,5.0,7.0,8.0,6.0,0.0
10067,4093,0.92,48,0.0,5.0,1.0,0.0,3.0,0.0,5.0,10.0,1.0,5.0,1.0
10068,7325,0.939,139,0.0,103.0,1.0,0.0,3.0,0.0,5.0,7.0,4.0,6.0,0.0
10069,11467,0.926,70,0.0,13.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0
10070,15611,0.855,56,0.0,95.0,3.0,0.0,3.0,0.0,5.0,5.0,1.0,5.0,0.0
10071,24160,0.624,59,1.0,64.0,0.0,1.0,3.0,0.0,5.0,11.0,0.0,6.0,6.0
10072,22381,0.624,63,0.0,64.0,1.0,0.0,3.0,0.0,5.0,17.0,8.0,6.0,0.0
10073,24452,0.92,106,0.0,5.0,1.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,0.0
10074,10592,0.83,16,0.0,105.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,1.0
10075,18103,0.92,64,0.0,5.0,0.0,0.0,3.0,0.0,5.0,5.0,1.0,4.0,1.0
10076,13304,0.624,51,0.0,64.0,1.0,0.0,0.0,5.0,6.0,16.0,1.0,5.0,0.0
10077,10773,0.624,83,0.0,64.0,1.0,1.0,3.0,0.0,3.0,11.0,4.0,0.0,6.0
10078,17772,0.624,21,1.0,64.0,1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,0.0
10079,20991,0.92,19,1.0,5.0,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,0.0
10080,7365,0.866,53,0.0,89.0,1.0,1.0,3.0,3.0,5.0,19.0,1.0,5.0,4.0
10081,13076,0.92,146,1.0,5.0,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,3.0
10082,32852,0.887,59,0.0,2.0,1.0,0.0,3.0,1.0,6.0,20.0,4.0,5.0,0.0
10083,16749,0.926,101,0.0,13.0,1.0,1.0,1.0,2.0,5.0,7.0,2.0,2.0,4.0
10084,1414,0.5579999999999999,141,0.0,3.0,3.0,0.0,3.0,0.0,5.0,15.0,0.0,0.0,5.0
10085,18453,0.802,22,1.0,94.0,0.0,0.0,3.0,0.0,5.0,18.0,1.0,5.0,1.0
10086,11443,0.579,68,1.0,102.0,1.0,1.0,3.0,0.0,4.0,6.0,8.0,6.0,6.0
10087,29925,0.91,78,1.0,48.0,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,6.0
10088,25486,0.893,10,0.0,74.0,3.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,0.0
10089,23126,0.92,28,0.0,5.0,1.0,0.0,3.0,0.0,0.0,21.0,1.0,1.0,0.0
10090,13681,0.926,21,0.0,13.0,1.0,0.0,3.0,0.0,5.0,21.0,0.0,5.0,4.0
10091,20147,0.698,34,0.0,116.0,3.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,6.0
10092,21198,0.92,24,0.0,49.0,3.0,0.0,3.0,2.0,5.0,7.0,1.0,6.0,4.0
10093,17048,0.92,34,1.0,5.0,0.0,1.0,0.0,0.0,5.0,19.0,8.0,6.0,1.0
10094,4351,0.92,37,0.0,5.0,1.0,0.0,3.0,0.0,5.0,6.0,3.0,5.0,4.0
10095,8809,0.92,33,0.0,5.0,1.0,0.0,3.0,0.0,4.0,21.0,1.0,5.0,4.0
10096,6970,0.887,12,0.0,2.0,3.0,1.0,1.0,1.0,6.0,13.0,0.0,5.0,0.0
10097,22603,0.897,114,0.0,30.0,1.0,0.0,3.0,2.0,5.0,20.0,7.0,5.0,0.0
10098,28169,0.92,69,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,3.0
10099,6113,0.887,139,0.0,2.0,1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,1.0
10100,20966,0.754,156,0.0,101.0,3.0,0.0,3.0,0.0,5.0,2.0,2.0,5.0,5.0
10101,4671,0.579,16,1.0,102.0,3.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,0.0
10102,12899,0.91,15,0.0,48.0,1.0,0.0,3.0,0.0,5.0,9.0,8.0,6.0,0.0
10103,9318,0.624,25,1.0,64.0,1.0,1.0,0.0,4.0,6.0,14.0,8.0,6.0,6.0
10104,19318,0.92,34,0.0,5.0,1.0,0.0,0.0,1.0,6.0,11.0,3.0,4.0,6.0
10105,31978,0.855,6,0.0,95.0,1.0,1.0,0.0,0.0,5.0,11.0,8.0,5.0,6.0
10106,11167,0.92,27,1.0,5.0,3.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,1.0
10107,19244,0.92,83,0.0,5.0,0.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0
10108,25784,0.92,26,0.0,5.0,1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,2.0
10109,15247,0.92,90,0.0,5.0,2.0,0.0,3.0,0.0,4.0,21.0,8.0,6.0,4.0
10110,29090,0.624,7,0.0,64.0,1.0,0.0,3.0,0.0,5.0,1.0,2.0,5.0,0.0
10111,23664,0.7879999999999999,56,0.0,62.0,1.0,0.0,3.0,1.0,6.0,21.0,1.0,1.0,0.0
10112,17562,0.92,80,1.0,49.0,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,0.0
10113,14485,0.624,23,0.0,64.0,1.0,0.0,0.0,2.0,5.0,15.0,4.0,5.0,1.0
10114,31383,0.92,11,0.0,5.0,1.0,1.0,3.0,4.0,6.0,13.0,8.0,5.0,6.0
10115,19326,0.92,11,0.0,5.0,1.0,0.0,3.0,0.0,5.0,16.0,4.0,1.0,0.0
10116,28923,0.92,48,0.0,5.0,1.0,0.0,3.0,0.0,5.0,8.0,3.0,5.0,0.0
10117,12833,0.91,10,0.0,48.0,1.0,0.0,3.0,0.0,1.0,21.0,1.0,5.0,0.0
10118,13724,0.926,2,0.0,13.0,1.0,1.0,0.0,2.0,5.0,19.0,4.0,4.0,1.0
10119,3338,0.893,11,0.0,74.0,1.0,0.0,3.0,5.0,6.0,3.0,4.0,5.0,3.0
10120,26843,0.691,96,0.0,117.0,1.0,0.0,3.0,0.0,5.0,17.0,8.0,6.0,0.0
10121,32951,0.91,6,1.0,48.0,3.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,0.0
10122,19273,0.92,10,0.0,5.0,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,1.0
10123,28206,0.848,36,1.0,69.0,1.0,0.0,3.0,0.0,5.0,3.0,8.0,6.0,0.0
10124,24075,0.624,56,1.0,64.0,1.0,0.0,0.0,0.0,5.0,16.0,4.0,5.0,2.0
10125,25829,0.91,56,1.0,48.0,1.0,1.0,3.0,0.0,3.0,19.0,8.0,6.0,1.0
10126,7330,0.92,32,1.0,5.0,1.0,0.0,3.0,2.0,2.0,21.0,8.0,6.0,4.0
10127,23490,0.899,18,1.0,65.0,1.0,1.0,1.0,0.0,5.0,14.0,8.0,6.0,6.0
10128,3174,0.91,324,0.0,48.0,1.0,0.0,3.0,2.0,5.0,19.0,0.0,3.0,1.0
10129,21559,0.924,184,0.0,6.0,1.0,0.0,3.0,0.0,5.0,17.0,5.0,6.0,1.0
10130,20274,0.92,36,0.0,5.0,3.0,1.0,0.0,2.0,5.0,10.0,8.0,4.0,3.0
10131,9759,0.855,49,0.0,95.0,0.0,0.0,0.0,0.0,5.0,11.0,7.0,0.0,0.0
10132,10617,0.895,56,0.0,1.0,3.0,0.0,3.0,2.0,5.0,6.0,4.0,5.0,0.0
10133,5028,0.92,98,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,0.0,5.0,4.0
10134,25245,0.624,6,0.0,64.0,1.0,0.0,3.0,0.0,5.0,3.0,4.0,5.0,0.0
10135,31747,0.735,18,1.0,40.0,1.0,1.0,3.0,0.0,5.0,6.0,8.0,6.0,4.0
10136,10547,0.624,32,0.0,64.0,0.0,1.0,1.0,0.0,5.0,15.0,4.0,5.0,0.0
10137,30087,0.624,58,1.0,64.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0
10138,25201,0.895,73,0.0,1.0,1.0,1.0,0.0,0.0,5.0,16.0,0.0,5.0,1.0
10139,27210,0.92,21,0.0,5.0,1.0,0.0,3.0,2.0,5.0,21.0,1.0,5.0,0.0
10140,5231,0.899,20,0.0,65.0,1.0,0.0,0.0,2.0,5.0,4.0,5.0,1.0,0.0
10141,13797,0.92,56,0.0,5.0,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,0.0
10142,24828,0.92,6,0.0,5.0,1.0,1.0,3.0,0.0,5.0,21.0,6.0,4.0,4.0
10143,25254,0.624,4,1.0,64.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,5.0,0.0
10144,7843,0.939,54,1.0,103.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,0.0
10145,20208,0.92,57,0.0,5.0,1.0,0.0,3.0,0.0,5.0,17.0,1.0,5.0,0.0
10146,31032,0.926,1,0.0,13.0,1.0,0.0,1.0,2.0,1.0,21.0,2.0,5.0,2.0
10147,31960,0.91,50,0.0,48.0,1.0,0.0,3.0,2.0,4.0,15.0,2.0,4.0,0.0
10148,30247,0.92,10,0.0,49.0,1.0,0.0,3.0,0.0,5.0,4.0,5.0,5.0,4.0
10149,19036,0.91,46,0.0,48.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,5.0,0.0
10150,18408,0.926,4,0.0,13.0,3.0,0.0,3.0,2.0,5.0,12.0,1.0,3.0,1.0
10151,32658,0.926,94,0.0,13.0,1.0,0.0,2.0,5.0,6.0,6.0,4.0,5.0,0.0
10152,27073,0.92,106,1.0,5.0,1.0,0.0,3.0,0.0,5.0,18.0,8.0,6.0,0.0
10153,1811,0.92,96,1.0,5.0,1.0,0.0,3.0,0.0,5.0,8.0,8.0,6.0,4.0
10154,26975,0.8959999999999999,89,0.0,85.0,1.0,1.0,0.0,1.0,6.0,14.0,8.0,6.0,6.0
10155,8059,0.913,18,0.0,91.0,1.0,0.0,1.0,0.0,5.0,17.0,1.0,5.0,0.0
10156,8176,0.624,64,1.0,64.0,3.0,0.0,0.0,2.0,5.0,14.0,2.0,5.0,5.0
10157,3272,0.924,39,0.0,6.0,1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0
10158,10484,0.92,15,0.0,5.0,0.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,0.0
10159,22820,0.897,50,0.0,30.0,1.0,0.0,3.0,0.0,5.0,16.0,3.0,6.0,6.0
10160,21640,0.895,89,0.0,1.0,1.0,0.0,3.0,0.0,5.0,19.0,0.0,5.0,0.0
10161,32986,0.682,45,0.0,61.0,1.0,0.0,3.0,0.0,5.0,16.0,1.0,5.0,0.0
10162,7538,0.762,122,0.0,83.0,1.0,1.0,3.0,2.0,5.0,1.0,6.0,4.0,0.0
10163,19084,0.884,87,0.0,99.0,1.0,0.0,3.0,0.0,5.0,15.0,0.0,1.0,0.0
10164,15716,0.924,40,0.0,6.0,3.0,0.0,3.0,2.0,4.0,20.0,1.0,4.0,0.0
10165,23733,0.624,13,1.0,64.0,1.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,6.0
10166,15499,0.926,130,0.0,13.0,1.0,0.0,3.0,0.0,4.0,10.0,7.0,1.0,0.0
10167,23355,0.701,72,0.0,10.0,1.0,1.0,3.0,4.0,6.0,20.0,8.0,6.0,6.0
10168,25195,0.624,48,0.0,64.0,3.0,1.0,0.0,1.0,6.0,14.0,8.0,6.0,6.0
10169,3643,0.913,3,0.0,91.0,1.0,0.0,3.0,5.0,6.0,21.0,7.0,4.0,4.0
10170,31670,0.92,20,0.0,5.0,1.0,0.0,3.0,0.0,2.0,21.0,3.0,5.0,0.0
10171,111,0.92,25,0.0,5.0,1.0,0.0,3.0,0.0,5.0,17.0,2.0,5.0,2.0
10172,5895,0.939,50,0.0,70.0,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,6.0
10173,14435,0.7659999999999999,182,1.0,46.0,3.0,1.0,0.0,0.0,5.0,13.0,8.0,6.0,6.0
10174,20393,0.55,23,1.0,11.0,1.0,0.0,1.0,0.0,3.0,16.0,5.0,5.0,0.0
10175,20836,0.926,65,0.0,13.0,1.0,1.0,0.0,1.0,6.0,0.0,8.0,6.0,6.0
10176,18592,0.926,44,0.0,13.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,5.0,6.0
10177,22583,0.624,9,1.0,64.0,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,1.0
10178,4984,0.624,42,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0
10179,2930,0.926,155,1.0,13.0,1.0,1.0,3.0,1.0,6.0,18.0,8.0,6.0,5.0
10180,8106,0.624,12,0.0,64.0,3.0,0.0,3.0,2.0,5.0,18.0,7.0,0.0,5.0
10181,28704,0.897,73,0.0,30.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,5.0,6.0
10182,24001,0.698,54,0.0,104.0,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0
10183,2884,0.7759999999999999,33,1.0,77.0,3.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,0.0
10184,8347,0.92,22,0.0,49.0,1.0,1.0,3.0,1.0,6.0,21.0,8.0,6.0,4.0
10185,3480,0.92,21,0.0,5.0,0.0,0.0,3.0,2.0,2.0,15.0,3.0,4.0,0.0
10186,31651,0.91,29,0.0,48.0,1.0,1.0,0.0,4.0,6.0,19.0,8.0,6.0,6.0
10187,21427,0.926,242,0.0,13.0,1.0,0.0,3.0,0.0,5.0,18.0,4.0,5.0,1.0
10188,21395,0.624,30,1.0,64.0,1.0,1.0,3.0,0.0,5.0,20.0,8.0,6.0,1.0
10189,11959,0.848,19,0.0,69.0,1.0,0.0,3.0,2.0,5.0,6.0,1.0,5.0,0.0
10190,20994,0.897,162,0.0,30.0,1.0,0.0,3.0,2.0,5.0,15.0,3.0,5.0,2.0
10191,3514,0.91,8,0.0,48.0,0.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,0.0
10192,33125,0.92,24,0.0,5.0,1.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0
10193,5148,0.682,29,1.0,61.0,3.0,0.0,3.0,0.0,5.0,12.0,8.0,6.0,0.0
10194,7831,0.743,51,0.0,15.0,1.0,0.0,3.0,0.0,5.0,19.0,1.0,4.0,2.0
10195,2951,0.624,34,1.0,64.0,1.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,6.0
10196,1951,0.579,89,1.0,102.0,1.0,1.0,3.0,2.0,5.0,15.0,4.0,2.0,0.0
10197,10067,0.897,86,0.0,30.0,1.0,1.0,0.0,2.0,5.0,15.0,8.0,6.0,6.0
10198,872,0.92,18,0.0,5.0,1.0,0.0,3.0,0.0,5.0,5.0,1.0,5.0,0.0
10199,11348,0.91,88,1.0,48.0,3.0,1.0,2.0,0.0,5.0,15.0,8.0,6.0,6.0
10200,33338,0.92,98,0.0,5.0,3.0,1.0,1.0,5.0,6.0,16.0,8.0,6.0,0.0
10201,24657,0.727,42,0.0,36.0,1.0,0.0,3.0,0.0,5.0,11.0,4.0,5.0,0.0
10202,20441,0.884,67,0.0,99.0,3.0,0.0,3.0,2.0,5.0,18.0,1.0,6.0,0.0
10203,28196,0.926,51,0.0,13.0,1.0,1.0,0.0,2.0,5.0,4.0,3.0,5.0,0.0
10204,19312,0.92,46,0.0,5.0,1.0,0.0,3.0,0.0,5.0,10.0,5.0,5.0,4.0
10205,4840,0.897,157,0.0,30.0,1.0,1.0,1.0,1.0,6.0,14.0,8.0,5.0,6.0
10206,19007,0.91,31,0.0,48.0,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,1.0
10207,30845,0.624,102,1.0,64.0,1.0,0.0,3.0,2.0,5.0,18.0,4.0,5.0,1.0
10208,17421,0.698,9,0.0,12.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0
10209,27931,0.92,69,0.0,5.0,3.0,0.0,3.0,0.0,5.0,14.0,0.0,6.0,0.0
10210,4977,0.624,48,1.0,64.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,5.0,6.0
10211,28706,0.91,118,1.0,48.0,1.0,1.0,3.0,0.0,3.0,15.0,8.0,6.0,0.0
10212,19212,0.92,118,0.0,5.0,1.0,0.0,3.0,0.0,5.0,1.0,6.0,5.0,0.0
10213,7941,0.925,206,0.0,120.0,3.0,0.0,1.0,2.0,5.0,7.0,4.0,5.0,4.0
10214,30279,0.92,42,0.0,49.0,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0
10215,17050,0.698,26,1.0,98.0,1.0,0.0,0.0,0.0,5.0,20.0,8.0,6.0,1.0
10216,25742,0.926,14,0.0,13.0,1.0,0.0,3.0,0.0,2.0,21.0,7.0,5.0,4.0
10217,14179,0.92,78,1.0,5.0,1.0,0.0,3.0,0.0,5.0,19.0,6.0,4.0,1.0
10218,1597,0.92,29,0.0,5.0,2.0,1.0,3.0,4.0,6.0,18.0,8.0,6.0,0.0
10219,17255,0.624,87,0.0,64.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,6.0
10220,11772,0.804,15,1.0,4.0,1.0,0.0,3.0,2.0,5.0,2.0,2.0,5.0,0.0
10221,18386,0.624,95,1.0,64.0,3.0,1.0,3.0,0.0,5.0,20.0,4.0,4.0,0.0
10222,4580,0.624,79,1.0,64.0,1.0,0.0,3.0,2.0,5.0,19.0,0.0,0.0,0.0
10223,29376,0.92,19,1.0,5.0,1.0,1.0,3.0,0.0,5.0,15.0,8.0,6.0,1.0
10224,30266,0.698,15,0.0,113.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,5.0,6.0
10225,15495,0.926,62,0.0,13.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,5.0,0.0
10226,1854,0.92,14,0.0,5.0,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0
10227,27631,0.926,50,1.0,13.0,1.0,0.0,3.0,1.0,6.0,18.0,0.0,5.0,6.0
10228,21910,0.624,37,0.0,64.0,1.0,1.0,0.0,1.0,6.0,0.0,8.0,6.0,6.0
10229,16616,0.926,82,0.0,13.0,1.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0
10230,3315,0.926,31,0.0,13.0,3.0,1.0,3.0,2.0,5.0,7.0,7.0,5.0,0.0
10231,2785,0.624,30,0.0,64.0,1.0,1.0,3.0,2.0,5.0,11.0,8.0,6.0,6.0
10232,16221,0.804,168,0.0,4.0,1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,4.0
10233,15749,0.897,130,0.0,30.0,3.0,0.0,3.0,2.0,5.0,14.0,6.0,4.0,0.0
10234,23759,0.624,28,1.0,64.0,3.0,1.0,2.0,1.0,6.0,16.0,8.0,6.0,6.0
10235,24692,0.727,48,0.0,36.0,1.0,0.0,0.0,0.0,5.0,15.0,2.0,5.0,0.0
10236,32011,0.92,84,0.0,5.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,1.0
10237,20674,0.925,116,0.0,120.0,1.0,1.0,3.0,2.0,5.0,21.0,4.0,5.0,4.0
10238,22852,0.866,14,0.0,89.0,1.0,1.0,3.0,1.0,6.0,6.0,1.0,5.0,2.0
10239,7934,0.804,76,0.0,4.0,1.0,1.0,3.0,0.0,5.0,13.0,1.0,5.0,0.0
10240,30625,0.579,4,1.0,102.0,1.0,0.0,0.0,0.0,3.0,11.0,4.0,5.0,0.0
10241,4233,0.92,50,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,1.0
10242,13038,0.897,68,0.0,30.0,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,0.0
10243,16378,0.836,58,0.0,31.0,1.0,0.0,0.0,1.0,6.0,15.0,3.0,5.0,0.0
10244,15308,0.8270000000000001,214,0.0,78.0,1.0,1.0,2.0,5.0,6.0,15.0,8.0,6.0,6.0
10245,26380,0.624,64,1.0,64.0,1.0,1.0,3.0,2.0,5.0,7.0,8.0,6.0,1.0
10246,8642,0.887,45,0.0,2.0,3.0,1.0,3.0,1.0,6.0,0.0,8.0,6.0,6.0
10247,3988,0.92,72,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,0.0
10248,24186,0.624,128,1.0,64.0,1.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,6.0
10249,11455,0.624,53,1.0,64.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,2.0
10250,1875,0.624,30,1.0,64.0,1.0,0.0,3.0,2.0,1.0,7.0,7.0,5.0,0.0
10251,11286,0.92,20,1.0,5.0,3.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,0.0
10252,8165,0.856,22,0.0,96.0,1.0,0.0,3.0,0.0,5.0,18.0,8.0,6.0,1.0
10253,17951,0.855,334,0.0,95.0,1.0,0.0,3.0,2.0,5.0,6.0,5.0,5.0,6.0
10254,27782,0.887,69,0.0,2.0,3.0,1.0,3.0,5.0,6.0,11.0,8.0,6.0,6.0
10255,7507,0.92,36,1.0,5.0,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,6.0
10256,12562,0.74,136,1.0,37.0,1.0,0.0,0.0,0.0,5.0,16.0,0.0,1.0,1.0
10257,5783,0.802,50,0.0,94.0,1.0,0.0,3.0,2.0,5.0,9.0,1.0,5.0,1.0
10258,1932,0.924,126,0.0,6.0,1.0,0.0,3.0,0.0,5.0,15.0,1.0,5.0,0.0
10259,13565,0.698,74,1.0,42.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,6.0,6.0
10260,2407,0.91,20,0.0,48.0,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,0.0
10261,14049,0.926,50,0.0,13.0,2.0,1.0,0.0,2.0,5.0,21.0,8.0,6.0,1.0
10262,20394,0.624,42,0.0,64.0,1.0,0.0,3.0,0.0,5.0,8.0,1.0,5.0,2.0
10263,25646,0.91,37,1.0,48.0,3.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0
10264,21641,0.887,106,1.0,2.0,1.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,4.0
10265,15664,0.893,109,0.0,74.0,1.0,0.0,3.0,1.0,6.0,3.0,1.0,2.0,4.0
10266,26316,0.624,87,1.0,64.0,1.0,0.0,3.0,2.0,5.0,5.0,6.0,5.0,0.0
10267,25527,0.923,26,0.0,112.0,1.0,0.0,3.0,2.0,5.0,21.0,1.0,5.0,0.0
10268,8704,0.92,54,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,2.0
10269,11110,0.802,20,0.0,94.0,1.0,0.0,3.0,2.0,5.0,2.0,5.0,5.0,0.0
10270,31913,0.92,47,0.0,49.0,3.0,1.0,3.0,4.0,6.0,0.0,8.0,5.0,6.0
10271,3724,0.92,70,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,4.0
10272,22898,0.926,19,0.0,13.0,1.0,0.0,3.0,2.0,5.0,8.0,1.0,5.0,4.0
10273,27839,0.913,62,0.0,91.0,1.0,0.0,3.0,0.0,5.0,2.0,4.0,5.0,1.0
10274,8194,0.855,24,0.0,95.0,1.0,0.0,3.0,2.0,5.0,18.0,4.0,5.0,1.0
10275,19936,0.92,10,1.0,49.0,3.0,0.0,3.0,0.0,1.0,1.0,8.0,6.0,0.0
10276,914,0.91,87,0.0,48.0,1.0,0.0,3.0,0.0,5.0,18.0,1.0,5.0,4.0
10277,19506,0.926,22,0.0,13.0,1.0,0.0,0.0,2.0,5.0,2.0,6.0,4.0,0.0
10278,1766,0.92,294,0.0,5.0,1.0,0.0,3.0,0.0,5.0,10.0,3.0,5.0,4.0
10279,26472,0.926,91,0.0,13.0,3.0,0.0,0.0,2.0,5.0,3.0,1.0,5.0,1.0
10280,5638,0.698,131,0.0,116.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,6.0
10281,9360,0.887,124,0.0,2.0,3.0,1.0,0.0,3.0,5.0,17.0,2.0,4.0,4.0
10282,9550,0.579,21,0.0,102.0,1.0,0.0,0.0,0.0,5.0,18.0,8.0,6.0,0.0
10283,20190,0.802,73,0.0,94.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,4.0
10284,6350,0.92,46,0.0,5.0,3.0,0.0,3.0,0.0,5.0,6.0,1.0,5.0,0.0
10285,19308,0.939,65,0.0,103.0,1.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,1.0
10286,30140,0.624,7,1.0,64.0,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,0.0
10287,18624,0.624,286,1.0,64.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,0.0
10288,7744,0.89,31,0.0,82.0,1.0,0.0,1.0,0.0,5.0,17.0,4.0,0.0,0.0
10289,14723,0.5579999999999999,87,0.0,3.0,1.0,1.0,0.0,1.0,6.0,14.0,7.0,0.0,0.0
10290,2200,0.624,88,0.0,64.0,1.0,0.0,3.0,0.0,5.0,13.0,4.0,5.0,1.0
10291,18923,0.91,21,1.0,48.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0
